source_warehouse,destination_warehouse,dbd,Quantity,Count_Box_ID,box_final_status,last_unloaded_node_id,NextStop,Flag,DBD Time,Local/Zonal Flag,LT time,Breach,Flag,Source City
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
,,,,,,,,TRUE,0:00,#N/A,0.9166666667,Breach,1.Past DBD,#N/A
